title,description,show_type,tags,year,length,rating,votes,countries,link,image_link
Piękna i bestia / La Belle & la bête (2014),"Rok 1720. Po zatonięciu statku i zniszczeniu sklepu Ojciec (André Dussollier) jest zmuszony przenieść się na wieś wraz z sześciorgiem dzieci. Wśród nich jest radosna i pełna życia Belle (Léa Seydoux), najmłodsza z córek. W czasie podróży mężczyzna kradnie z ogrodu Bestii (Vincent Cassel) różę. Potwór za karę chce go zabić. Jednak jego piękna córka postanawia poświęcić się dla rodziny i oddać mu własne życie. Wkrótce okazuje się, że to nie śmierć ją czeka, a życie na zamku. Życie pełne magii, radości i melancholii. Zaciekawiona Bestią, z którym spotyka się tylko wieczorem podczas kolacji, postanawia odkryć jego tajemnicę.",Film,"Fantasy, Romans",2016,112,6.4,13,"France, Germany",https://cda-hd.cc/8436/piekna-i-bestia-la-belle-la-bete-2014-online/,https://image.tmdb.org/t/p/w185/lRdExxz6kfXVhE8QX3ytkI2Uwuo.jpg
Osobliwy dom Pani Peregrine / Miss Peregrine’s Home For Peculiar Children (2016),"Podążając za wskazówkami, które zostawił mu ukochany dziadek, Jake odkrywa, że istnieje niezwykły świat poza czasem i przestrzenią, a w nim niezwykłe miejsce, zwane „Osobliwym domem pani Peregrine”. Jake poznaje niesamowite moce mieszkańców domu i dowiaduje się, że mają oni potężnych wrogów. Wkrótce przekona się, że jeśli chce ocalić swych nowych przyjaciół, musi nauczyć się korzystać z „osobliwości”, którą sam został obdarzony.",Film,Fantasy,2016,127,7.9,353,"UK, Belgium, USA",https://cda-hd.cc/5874/osobliwy-dom-pani-peregrine-miss-peregrines-home-for-peculiar-children-2016-online/,https://image.tmdb.org/t/p/w185/tx1CFFxqH8LnTtTrxQvqJyrZPkf.jpg
"Zostań, jeśli kochasz / If I Stay (2014)","Mia Hall (Chloë Grace Moretz) to nieśmiała, niezwykle utalentowana dziewczyna, która stoi przed najtrudniejszym życiowym wyborem. Jeśli zdecyduje się opuścić dom by podążać za muzycznymi marzeniami, straci miłość swojego życia. Wszystko zmienia się w wyniku pewnego wydarzenia, a Mia zawieszona przez jeden dzień między życiem a śmiercią musi zdecydować, po której stronie zostanie.",Film,Dramat,2014,107,6.8,85,USA,https://cda-hd.cc/8412/zostan-jesli-kochasz-if-i-stay-2014-online/,https://image.tmdb.org/t/p/w185/87YiHmVurpbTssjPvLzJWqNxBnc.jpg
Skarb narodów: Księga tajemnic / National Treasure: Book of Secrets (2007),"Dołącz do Nicolasa Cage’a w podnoszącej poziom adrenaliny wyprawie w poszukiwaniu zaginionego Złotego Miasta. Zakorzeniony w historii, otoczony mitami i tajemnicą film Disneya „Skarb Narodów: Księga Tajemnic” zabiera Cię w podróż dookoła świata, na przygodę pełną nieoczekiwanych zwrotów akcji w poszukiwaniu, oficjalnie nieistniejącej, Księgi Tajemnic – zbioru największych sekretów gromadzonych przez wieki. Jest tylko jeden szkopuł – by ją zdobyć Ben Gates musi porwać Prezydenta…",Film,"Akcja, Przygodowy, Thriller",2007,124,6.5,184,USA,https://cda-hd.cc/8406/skarb-narodow-ksiega-tajemnic-national-treasure-book-of-secrets-2007-online/,https://image.tmdb.org/t/p/w185/xxoIBbvmTj1ZttzV439jAvoovTw.jpg
Wielki Gatsby / The Great Gatsby (2013),"Nick Carraway jest absolwentem Uniwersytetu Yale i weteranem I wojny światowej, który latem 1922 roku przeprowadza się do Nowego Jorku, gdzie podejmuje pracę sprzedawcy obligacji. W mieście wynajmuje niewielki dom położony w sąsiedztwie olbrzymiej posiadłości tajemniczego milionera Jaya Gatsby’ego słynącego nie tylko z olbrzymiego majątku, ale również organizacji wystawnych przyjęć dla nowojorskiej śmietanki towarzyskiej. Pewnego dnia również i Nick otrzymuje zaproszenie na imprezę u Gatsby’ego, a spotkanie z gospodarzem staje się początkiem przyjaźni obu mężczyzn. Co więcej, Nick dowiaduje się, że milioner jest od lat szaleńczo zakochany w jego kuzynce Daisy , która wraz z mężem, arystokratą Tomem Buchananem mieszka również w Nowym Jorku. Jay Gatsby prosi swojego sąsiada o przysługę. Chce by Nick zaaranżował „przypadkowe” spotkanie byłych kochanków w swoim domu. Wierzy, że dzięki zdobytemu majątkowi odzyska również serce ukochanej kobiety. Czy mu się to uda?",Film,"Dramat, Romans",2013,143,7.3,367,"Australia, USA",https://cda-hd.cc/8376/wielki-gatsby-the-great-gatsby-2013-online/,https://image.tmdb.org/t/p/w185/wgcIMJBniEN1YvF64LYzrYgvAEz.jpg
Krwawy diament / Blood Diamond (2006),"Afryka, lata 90. XX wieku. W Sierra Leone szaleje krwawa wojna domowa. Oddział rewolucjonistów napada na kolejną rybacką wioskę. Solomon Vandy zostaje oddzielony od rodziny i zmuszony do pracy przy wydobyciu diamentów. Przypadkowo znajduje różowy kamień o niezwykłej wielkości. W czasie ataku wojsk rządowych udaje mu się go ukryć. Później trafia do więzienia, gdzie przebywa już aresztowany za przemyt Danny Archer . Ten zdaje sobie sprawę, że taka okazja może się już nie powtórzyć i oferuje Solomonowi pomoc w odszukaniu rodziny w zamian za wskazanie położenia diamentu. Pomaga im Maddy Bowen , amerykańska dziennikarka o idealistycznych przekonaniach, która poszukuje prawdy na temat brudnych interesów szefów diamentowego biznesu. Archer i Solomon wyruszają na niebezpieczne, ogarnięte rebelią tereny. Drogocenny kamień to dla każdego z nich szansa na nowe życie.",Film,"Akcja, Dramat, Thriller",2006,143,8.0,405,"Germany, USA",https://cda-hd.cc/8348/krwawy-diament-blood-diamond-2006-online/,https://image.tmdb.org/t/p/w185/mrFS1DAlJXWTGhCyh7nh4WM5ww1.jpg
Slumdog. Milioner z ulicy / Slumdog Millionaire (2008),"18-letni Jamal Malik, chłopak ze slumsów Bombaju, bierze udział w indyjskiej wersji teleturnieju „Milionerzy” i jest bliski wygrania, po raz pierwszy w jego historii, 20 milionów rupii. Całe Indie trzymają za niego kciuki. Prowadzący program Prem Kumar nie darzy jednak Jamala sympatią. Nie może znieść myśli, że chłopak swym brawurowym występem usuwa go w cień. Ponadto Prem nie wierzy, że Jamal mógł znać odpowiedzi na wszystkie dotychczasowe pytania i przed ostatnim powiadamia policję o oszustwie. Jamal twierdzi, że nie oszukiwał. W czasie przesłuchania zaczyna opowiadać, w jakich okolicznościach posiadł wiedzę pozwalającą mu odpowiedzieć na pytania, które padły podczas teleturnieju. Przedstawia historię swojego niezwykłego życia, indyjskich gangów i wielkiej miłości.",Film,"Dramat, Romans",2008,120,8.0,649,"UK, France, USA",https://cda-hd.cc/8345/slumdog-milioner-z-ulicy-slumdog-millionaire-2008-online/,https://image.tmdb.org/t/p/w185/xd1oJeEv6lXRPpvBBLgjGzEfDQt.jpg
Foxcatcher (2014),"Film jest inspirowany prawdziwą historią. John du Pont , dziedzic fortuny, schizofrenik, zbudował w swojej posiadłości ośrodek szkoleniowy dla zapaśników. Zapaśnik Mark Schultz nawiązał współpracę ze sponsorem, przygotowując się do igrzysk olimpijskich w 1988 roku w Seulu. Współpraca ta doprowadziła do nieoczekiwanych wydarzeń, jako że obaj – du Pont i Mark – czuli się gorsi od brata Marka, Davida .",Film,"Dramat, Thriller",2015,134,7.0,108,USA,https://cda-hd.cc/8336/foxcatcher-2014-online/,"https://m.media-amazon.com/images/M/MV5BMTQ2MjQxNjYxOV5BMl5BanBnXkFtZTgwMzIwODUxMzE@._V1_UX182_CR0,0,182,268_AL_.jpg"
Parnassus / The Imaginarium of Doctor Parnassus (2009),"Spotkanie największych gwiazd filmowych: ostatnia rola Heatha Ledgera („Mroczny rycerz”), któremu na ekranie partnerują Johnny Depp (seria „Piraci z Karaibów”), Colin Farrell („Aleksander”), Jude Law („Bliżej”, „Wzgórze nadziei”) i Tom Waits („Poza prawem”) w roli samego diabła. Wielkie filmowe widowisko z pogranicza fantasy i mrocznej baśni, pełne efektów specjalnych wyreżyserowane przez Terry’ego Gilliama („Nieustraszeni bracia Grimm”, „12 małp”). Doktor Parnassus ze swoim objazdowym teatrem „Imaginarium” przemierza świat. Każde przedstawienie pozwala publiczności na niezwykłą podróż do świata wyobraźni: ich marzeń i lęków. Jednak Parnassus ma pewien mroczny sekret. Przez lata skrywane wydarzenie z młodości zmusza go, by wziąć udział w pojedynku, którego stawką będzie życie jego córki. Pojedynku z diabłem…",Film,"Fantasy, Przygodowy",2010,123,6.8,127,"UK, Canada, France",https://cda-hd.cc/8333/parnassus-the-imaginarium-of-doctor-parnassus-2009-online/,https://image.tmdb.org/t/p/w185/iiBdDVvEWuRV1mxjFpRxD6JDsnS.jpg
Hercules / Herkules (2014),"Ziemia, czternaście tysięcy lat temu. Udręczona dusza półboga błąka się po świecie. Herkules (Johnson), syn potężnego Zeusa, przez całe życie nie zaznał niczego prócz cierpienia. Po wykonaniu dwunastu ciężkich prac i utracie rodziny, poświęca się krwawym bitwom. Tylko one przynoszą mu ukojenie. Za towarzyszy ma szóstkę podobnych mu straceńców, których łączy zamiłowanie do wojny i nieustająca bliskość śmierci. Ich los odmienia się, gdy król Tracji (Hurt) zechce, by uczynili jego armię najpotężniejszą na świecie. Zagubione dusze dostrzegą, jak nisko upadły, gdy stworzą wojowników równie bezwzględnych i żądnych krwi, jak one same.",Film,"Akcja, Przygodowy",2014,98,6.0,117,USA,https://cda-hd.cc/8325/hercules-herkules-2014-online/,https://image.tmdb.org/t/p/w185/bClRGZSGhZWlRCKgXPbwY4eseTw.jpg
Bękarty wojny / Inglourious Basterds (2009),"Akcja filmu rozpoczyna się w okupowanej Francji podczas egzekucji rodziny Shosanny Dreyfus, której dziewczyna jest świadkiem. Egzekucji dokonuje nazistowski pułkownik Hans Landa. Shosannie udaje się uciec i wyjechać do Paryża, gdzie, jako właścicielka kina, przyjmuje nową tożsamość. W innym miejscu w Europie, porucznik Aldo Raine organizuje grupę żydowskich żołnierzy, którzy mają dokonywać aktów zemsty. Do oddziału Raine’a dołącza niemiecka aktorka i agentka Bridget Von Hammersmark, której misją jest pozbawienie władzy przywódców Trzeciej Rzeszy. Losy tych ludzi zbiegają się pod kinowym afiszem, gdzie Shosanna przygotowuje własny plan zemsty.",Film,"Akcja, Dramat, Thriller, Wojenny",2009,153,8.3,900,"USA, Germany",https://cda-hd.cc/8319/bekarty-wojny-inglourious-basterds-2009-online/,https://image.tmdb.org/t/p/w185/7sfbEnaARXDDhKm0CZ7D7uc2sbo.jpg
Śmietanka Towarzyska / Café Society (2016),"Bobby jest wrażliwym romantykiem z Bronxu. Licząc na spełnienie marzeń o wielkiej karierze, wyrusza w podróż do Los Angeles, gdzie zaczyna pracę u swojego wujka Phila – agenta topowych gwiazd Hollywood. Na miejscu poznaje piękną sekretarkę Vonnie . Chłopak bez pamięci zakochuje się w dziewczynie, nie wiedząc jeszcze, że ta znajomość wywróci jego życie do góry nogami.",Film,"Dramat, Komedia, Romans",2016,96,6.8,20,USA,https://cda-hd.cc/8312/smietanka-towarzyska-cafe-society-2016-online/,https://image.tmdb.org/t/p/w185/hNN7uQIwclUg7wnJSHKejzV9dU8.jpg
Imperium Robotów. Bunt Człowieka / Robot Overlords (2014),"Pochodzące z odległej galaktyki roboty opanowują Ziemię, a ocalałym ludziom wszczepiają kontrolujące implanty. Grupa młodych buntowników postanawia to zmienić.",Film,"Akcja, Przygodowy, Sci-Fi",2015,90,4.6,4,"UK, Canada",https://cda-hd.cc/8295/imperium-robotow-bunt-czlowieka-robot-overlords-2014/,https://image.tmdb.org/t/p/w185/7NSZS0IrzXQ4peB0usxWYJvDP9m.jpg
Street (2015),"Remo Street dużo w życiu przeszedł, by zostać topowym zawodnikiem MMA. Jednak, gdy juz wszystko zaczyna mu się układać i nawet zaczyna trenować u najlepszego trenera, wplątuje się w świat nielegalnych walk organizowanych przez ruską mafię.",Film,Akcja,2015,85,5.3,138,USA,https://cda-hd.cc/8261/street-2015-online/,https://image.tmdb.org/t/p/w185/dBPa6MJw6yzCu6eUVI2rL9mk9nl.jpg
Kingsman: Tajne służby / Kingsman: The Secret Service (2014),"Ekranizacja kultowej serii opowieści rysunkowych Marka Millara ‚>Ultimate Avengers”, „Wanted: Ścigani”), którą wyreżyserował Matthew Vaughn ‚>Gwiezdny pył”, „Kick-Ass”, „X-Men: Pierwsza klasa”). Nagrodzony Oscarem Colin Firth ‚>Jak zostać królem”) w roli doświadczonego agenta służb specjalnych, który bierze pod swoje skrzydła ambitnego żółtodzioba. W pozostałych rolach: dwukrotny laureat Oscara Michael Caine ‚>Mroczny rycerz”, „Incepcja”), Taron Egerton, nominowany do Oscara Samuel L. Jackson ‚>Pulp Fiction”, „Avengers”), niezapominany Luke Skywalker z oryginalnej trylogii „Gwiezdne wojny” Mark Hamill i Mark Strong ‚>Wróg numer jeden”, „Szpieg”).",Film,"Akcja, Komedia, Kryminał, Przygodowy",2015,129,7.7,90,"UK, USA",https://cda-hd.cc/8257/kingsman-tajne-sluzby-kingsman-the-secret-service-2014-online/,https://image.tmdb.org/t/p/w185/rdm8TStJIZcYcdOx55pQAoOCcOf.jpg
Sector 4: Extraction (2014),"Podczas tajnej misji w sektorze 4, najbardziej niebezpiecznym miejscu na Bliskim Wschodzie, zespół oddziałów wojskowych, znany jako Black Knight został napadnięty i uwięziony. Z pomocą rządu USA, liderowi zespołu udaje się uciec z niewoli. Będąc na wolności nie zapomina jednak o swoich ludziach.",Film,"Akcja, Wojenny",2016,91,2.5,732,USA,https://cda-hd.cc/8255/sector-4-extraction-2014-online/,https://image.tmdb.org/t/p/w185/52HibuY7ynRne1vPABNn9Fv44eO.jpg
Drogówka (2013),"„Drogówka” to historia siedmiu policjantów, których, poza pracą, łączy przyjaźń, imprezy, sportowe samochody i wspólne interesy. Ich mały, zamknięty świat z pozoru działa doskonale. Wszystko się zmienia, gdy w tajemniczych okolicznościach ginie jeden z nich. O morderstwo zostaje oskarżony sierżant Ryszard Król (Bartek Topa). Próbując oczyścić się z zarzutów, odkrywa prawdę o przestępczych powiązaniach na najwyższych szczeblach władzy.",Film,"Dramat, Kryminał",2013,118,7.4,2,Poland,https://cda-hd.cc/8251/drogowka-2013-online/,https://image.tmdb.org/t/p/w185/jfBnUF1EHMVZF81bXZLAS9XBVJj.jpg
Tajemnice Manhattanu / Manhattan Nocturne (2016),Felietonista poczytnego tabloidu sprzedaje czytelnikom morderstwa i skandale. Wkrótce sam znajdzie się w środku jednego z nich.,Film,"Dramat, Kryminał, Thriller",2016,113,6.2,4,USA,https://cda-hd.cc/8178/tajemnice-manhattanu-manhattan-nocturne-2016/,"https://m.media-amazon.com/images/M/MV5BMjQwMDE4NzQ5N15BMl5BanBnXkFtZTgwNzM0NDA3ODE@._V1_UX182_CR0,0,182,268_AL_.jpg"
Sezon na misia 2 / Open Season 2 (2008),"Po całkowitym zauroczeniu Gizelą, zakochany po uszy Elliot napotyka na przeciwności w drodze do ołtarza. Wszystko na skutek porwania Pana Kabanosa przez grupę rozpieszczonych zwierzaków zdeterminowanych, by zwrócić go właścicielom. Boguś, wiewiór McSquizzy, jeż Buddy i reszta leśnych zwierzaków wprawiają w życie plan uratowania wyglądającego jak kiełbaska przyjaciela i wkrótce znajdują się na terenie obozu wroga, w samym środku świata zwierząt udomowionych. Pupile ludzi, pod dowództwem pudla Fifi nie zamierzają jednak oddać Pana Kabanosa bez walki. Czy pudelek może RZECZYWIŚCIE pokonać ważącego 450 kilogramów misia grizzly? Czy Elliot poślubi wreszcie Gizelę?",Film,"Animacja, Familijny, Komedia, Przygodowy",2008,76,5.7,16,USA,https://cda-hd.cc/8126/sezon-na-misia-2-open-season-2-2008-online/,https://image.tmdb.org/t/p/w185/oUG2i8wca0wPipvq5MRyDJW0yC9.jpg
Amy (2015),"Dokumentalna opowieść o zmarłej w 2011 roku w wieku 27 lat brytyjskiej wokalistce Amy Winehouse. Historia dziewczyny obdarzonej fenomenalnym talentem, która w bardzo krótkim czasie stała się światową gwiazdą. Film zrealizowany z nieznanych do tej pory materiałów archiwalnych, z bardzo bliska pokazujący jej zawrotną karierę, presję globalnego sukcesu, potrzebę ryzykownego życia i trudne związki z mężczyznami.",Film,"Dokumentalny, Muzyczny",2015,128,7.8,32,"UK, USA",https://cda-hd.cc/8119/amy-2015-online/,https://image.tmdb.org/t/p/w185/qL0RepWSNUuZoeDXfyhqowVYhrn.jpg
Zbyt blisko wroga / In Too Deep (1999),"Chicago. Detektyw Jeff Cole (Omar Epps), specjalista od tajnych akcji, dostaje od szefa, Prestona D’Ambrosia (Stanley Tucci), zadanie przeniknięcia do przestępczej organizacji dowodzonej przez bezwzględnego Dwayne’a Gittensa (LL Cool J), znanego pod pseudonimem Bóg. Rządzi on niemal całym Cincinnati, wzbudzając posłuch dzięki organizowanym dla biedaków akcjom charytatywnym. Agent pod nazwiskiem J. Reid wkupuje się w jego łaski. Jednak zdobycie dowodów obciążających gangstera wiąże się z wieloma niebezpieczeństwami. Stres i poczucie ciągłego zagrożenia odbijają się na psychice detektywa. Zaczyna on myśleć tak jak przestępcy, reagować jak oni i rozwiązywać problemy agresją i przemocą. Gdy wdaje się w strzelaninę na ulicy, zostaje przez szefa odsunięty od sprawy. Choć poznaje Myrę, modelkę i tancerkę, w której się zakochuje, jest mu bardzo trudno powrócić do normalnego życia. Niebawem wraca na ulice Cincinnati i zaczyna pracę dla Boga.",Film,"Akcja, Dramat, Kryminał, Thriller",1999,95,6.3,4,USA,https://cda-hd.cc/8115/zbyt-blisko-wroga-in-too-deep-1999-online/,"https://m.media-amazon.com/images/M/MV5BNjNkZDZmYzItZWU3ZS00OWYxLThmZWQtYjg2NDI2ZTBlOTQ4XkEyXkFqcGdeQXVyODg2MjMxMTc@._V1_UX182_CR0,0,182,268_AL_.jpg"
W Dolinie Elah / In the Valley of Elah (2007),"Emerytowany wojskowy Hank Deerfield dowiaduje się, że jego syn zaginął po powrocie z misji w Iraku. Zarówno on jak i żona nie mogą zrozumieć dlaczego wzorowy żołnierz miałby dezerterować już po odbyciu służby. Widząc opieszałość dowództwa armii w rozwiązywaniu zagadki, sam postanawia przeprowadzić prywatne śledztwo. Pomoże mu ambitna policjantka , która ryzykuje własną karierę, by ujawnić zataczający coraz szersze kręgi spisek.",Film,"Dramat, Thriller",2007,121,7.2,60,USA,https://cda-hd.cc/8110/w-dolinie-elah-in-the-valley-of-elah-2007-online/,https://image.tmdb.org/t/p/w185/6Lx9RvXyHIjYckOHOE6qepGHepe.jpg
Mój brat niedźwiedź II / Brother Bear 2 (2006),"Wróciliśmy w całkiem nowym filmie. Miodzio, nie? I to nie tylko my, łosie, ale też wielki niedźwiedź (czyli Kenai) i mały niedźwiadek, jego brat (czyli Koda). Jest też nowa dziewczyna – Nita. Nita znała Wielkiego Niedźwiedzia dawno temu, kiedy jeszcze nie był niedźwiedziem. To było w pierwszym filmie, pamiętasz? No, nieważne, w każdym razie ona i Kenai myśleli, że będą zawsze razem, nawet mimo tego, że czasem żarli się między sobą jak, z przeproszeniem, dwa wściekłe bobry. No dobra, a teraz Wielkie Duchy mówią, że oboje muszą odbyć daleką, fascynującą podróż, aby przełamać urok. Więc nie kombinuj, tylko przyłącz się do mnie i mojego brata – o, są jeszcze dwie nowe łośki w tej historii – i ruszajmy na spotkanie dzikiej przygody. Czeka nas ubaw po pachy i całą Twoją rodzinę też… Miodzio, nie? [opis dystrybutora]",Film,"Animacja, Familijny, Fantasy, Komedia, Przygodowy",2006,74,6.2,8,USA,https://cda-hd.cc/8054/moj-brat-niedzwiedz-ii-brother-bear-2-2006-online/,https://image.tmdb.org/t/p/w185/gtLtw66TXGIjLEhFj2LUXXdFoLU.jpg
Mój brat niedźwiedź / Brother Bear (2003),"Niezwykle widowiskowy film, oparty na motywach starej indiańskiej legendy, opowiada historię zapalczywego chłopca o imieniu Kenai, który za sprawą magii zostaje przemieniony w niedźwiedzia. Musi teraz oglądać świat z zupełnie nowej perspektywy, pobierając tym samym jedyną w swoim rodzaju, niezwykle wartościową lekcję życia. Starając się znaleźć sposób, by powrócić do ludzkiej postaci i nie mogąc porozumieć się ze swoim starszym bratem, Kenai zaprzyjaźnia się z wesołym niedźwiadkiem grizzly – Kodą i razem ruszają w pełną niebezpieczeństw podróż. Pośród zapierającej dech, przepięknej scenerii poznają wiele dzikich zwierząt, w tym dwa zabawne łosie Rutta i Tuka, wełniste mamuty, niesforne barany i inne!",Film,"Animacja, Familijny, Fantasy, Przygodowy",2003,85,6.8,71,USA,https://cda-hd.cc/8051/moj-brat-niedzwiedz-brother-bear-2003-online/,https://image.tmdb.org/t/p/w185/tMOxsgIqA8405uQCdZv3T74woLA.jpg
"Fear, Inc. (2016)","Jeff, fan horrorów, znudzony schematami strasznych filmów, zamawia usługę w firmie „Strach, sp. z.o.o”, specjalizującej się w „spersonalizowanych doświadczeniach strachu”. Jednak kiedy przekraczane są kolejne granice, sam już nie jest pewien, co jest rzeczywistością, a co jedynie częścią gry…",Film,"Horror, Komedia",2016,90,5.9,627,USA,https://cda-hd.cc/8048/fear-inc-2016-online/,https://image.tmdb.org/t/p/w185/3ryv8ydhVDYdYVcqbprrQLqQLmW.jpg
Zabójcza Broń 4 / Lethal Weapon 4 (1998),"Policjanci Martin Riggs i Roger Murtaugh muszą zbadać sprawę serii morderstw ludzi powiązanych z azjatycką mafią, która zajmuje się handlem żywym towarem.",Film,"Akcja, Kryminał, Thriller",1998,127,6.7,151,USA,https://cda-hd.cc/49664/zabojcza-bron-4-lethal-weapon-4-1998-online/,https://image.tmdb.org/t/p/w185/kvbhYU1Ae2kzakDTxQ3wuJiGCyY.jpg
Zabójcza Broń / Lethal Weapon (1987),"Dwóch detektywów, szalony Martin Riggs i doświadczony Roger Murtaugh, zostaje partnerami. W pierwszej wspólnej sprawie badają okoliczności tajemniczego samobójstwa młodej kobiety.",Film,"Akcja, Kryminał, Thriller",1987,108,7.6,233,USA,https://cda-hd.cc/49662/zabojcza-bron-lethal-weapon-1987-online/,https://image.tmdb.org/t/p/w185/fTq4ThIP3pQTYR9eDepsbDHqdcs.jpg
Fineasz i Ferb: Podróż w drugim wymiarze / Phineas and Ferb the Movie: Across the 2nd Dimension (2011),"Fineasz, Ferb oraz Pepe Pan Dziobak podążają za doktorem Dundersztycem do alternatywnego wszechświata, gdzie naprawdę złe alter ego naukowca, doktor Doof, rządzi okolicą za pomocą armii robotów o żelaznych pięściach. Aby ocalić przyjaciół przed pewną zagładą, Pepe Pan Dziobak poświęca się i ujawnia swoją prawdziwą tożsamość, przyznając, że w rzeczywistości jest Agentem P. Fineasz i Ferb uciekają, spotykają samych siebie zamieszkujących drugi wymiar i rozpoczynają własną misję, żeby uratować Pepe. Tak zaczyna się epicka batalia, w której bohaterowie będą.",Film,"Animacja, Familijny, Komedia",2011,78,7.2,4,USA,https://cda-hd.cc/7933/fineasz-i-ferb-podroz-w-drugim-wymiarze-phineas-and-ferb-the-movie-across-the-2nd-dimension-2011-online/,"https://m.media-amazon.com/images/M/MV5BMGE2Mjc3YjAtZTcwNy00YjgyLWEyNDYtZjBiOGI1N2JkNzkzXkEyXkFqcGdeQXVyMTkxNjUyNQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
Gabriel (2007),"Skeeter Gabriel to mroczny film akcji, którego akcja rozgrywa się w czyśćcu. Opowiada o zmaganiach między Archaniołami a Upadłymi Aniołami o kontrolę nad miastem, jego ludnością składającą się z odrodzonych dusz. Obecnie w czyśćcu króluje Ciemność. Gabriel jako ostatni z siedmiu Archaniołów zostaje zesłany by przywrócić temu miejscu światło. Niestety aby tego dokonać musi przybrać ludzką formę. W tym mrocznym miejscu ludzkich dusz samotny Archanioł będzie musiał stawić czoło swoim ludzkim uczuciom, co okaże się równie trudne jak walka z upadłym.",Film,"Akcja, Fantasy, Horror, Sci-Fi",2007,114,5.7,12,Australia,https://cda-hd.cc/7873/gabriel-2007-online/,https://image.tmdb.org/t/p/w185/wGexUKG3OfeuGZmMyJsm7fii9za.jpg
Randka na weselu / Mike and Dave Need Wedding Dates (2016),"Mike i Dave, dwaj dorośli bracia, słyną ze szczeniackich wygłupów, które psują każdą rodzinną uroczystość. Gdy zostają zaproszeni na wesele swojej siostry na Hawajach, rodzice stawiają im warunek: muszą pojawić się w towarzystwie dziewczyn, które w razie potrzeby będą mieć na nich oko. Bracia umieszczają w internecie ogłoszenie, szukając idealnych partnerek. Nie przypuszczają nawet, że dwie dziewczyny, które poznają, okażą się jeszcze bardziej szalone i nieprzewidywalne niż oni sami, a sytuacja szybko wymknie się spod kontroli",Film,"Komedia, Przygodowy, Romans",2016,98,6.1,22,USA,https://cda-hd.cc/7718/randka-na-weselu-mike-and-dave-need-wedding-dates-2016-online/,https://image.tmdb.org/t/p/w185/mR2Xi7xHe4IlHZp9NWh4UzipFH9.jpg
"Księżniczka łabędzi i piraci / The Swan Princess: Princess Tomorrow, Pirate Today! (2016)","Gdy rodzice młodej Alise wyjeżdżają na lato, księżniczka, która kocha zabawę, musi spędzić czas u królowej Uberta.",Film,"Animacja, Familijny, Komedia, Muzyczny, Przygodowy",2016,81,3.9,22,"USA, India",https://cda-hd.cc/7806/ksiezniczka-labedzi-i-piraci-the-swan-princess-princess-tomorrow-pirate-today-2016-online/,https://image.tmdb.org/t/p/w185/spJNyS924musoF3Sek7LX9eLBtU.jpg
Seks w wielkim mieście 2 / Sex and the City 2 (2010),"Ciąg dalszy perypetii czterech przyjaciółek z Nowego Jorku – Carrie, Samanthy, Charlotte i Mirandy – bohaterek kultowego serialu Seks w wielkim mieście.",Film,"Dramat, Komedia, Romans",2010,146,4.3,60,USA,https://cda-hd.cc/7794/seks-w-wielkim-miescie-2-sex-and-the-city-2-2010-online/,https://image.tmdb.org/t/p/w185/VF29fCNyGyZIACutBINKaNfDvB.jpg
Lila and Eve (2015),Dwie zrozpaczone matki zamordowanych dzieci postanawiają wymierzyć sprawiedliwość.,Film,"Dramat, Thriller",2015,94,5.8,5,USA,https://cda-hd.cc/7790/lila-and-eve-2015-online/,https://image.tmdb.org/t/p/w185/zGY41KlplvdPcUT0OeTu04ZPHke.jpg
Cudowny Dzień / A Perfect Day (2015),"Opowieść o cywilnych pracownikach, którzy niosą humanitarną pomoc mieszkańcom w obszarach objętych konfliktami zbrojnymi.",Film,"Dramat, Komedia",2016,106,6.8,10,Spain,https://cda-hd.cc/7726/cudowny-dzien-a-perfect-day-2015-online/,https://image.tmdb.org/t/p/w185/musAGdMpfvxhNvEnxXgmzcjBxWL.jpg
Old 37 (2015),Dwóch psychopatów kradnie ambulans i podając się za ratowników poluje na niewinnych nastolatków. Jednak jedna z ich ofiar nie zamierza się tak łatwo poddać.,Film,Horror,2015,84,4.1,862,USA,https://cda-hd.cc/7721/old-37-2015-online/,https://image.tmdb.org/t/p/w185/9yfgVIoVwWhXz8tIIGDnJvxdTN0.jpg
Strefa Śmierci 2: Czas na Konsekwencje / SPL 2: A Time For Consequences / Sha Po Lang 2 (2015),"Pracujący pod przykryciem policjant z Honkongu (Wu Jing) trafia do tajskiego więzienia, w którym pracuje Choi (Tony Jaa). Kai staje się kartą przetargową: jego życie za serce biznesmena, mającego nietypową grupę krwi.",Film,"Akcja, Dramat, Kryminał",2016,120,6.7,3,"China, Hong Kong",https://cda-hd.cc/7635/strefa-smierci-2-czas-na-konsekwencje-spl-2-a-time-for-consequences-sha-po-lang-2-2015-online/,https://image.tmdb.org/t/p/w185/nyDqFt1veeCJ8UCu3UiMLDlzZOz.jpg
Gdzie jest Dory / Finding Dory (2016),"Zapominalska morska rybka Dory udaje się w podróż do Kalifornii, by odnaleźć utraconą rodzinę.",Film,"Animacja, Komedia, Przygodowy",2016,97,7.3,91,USA,https://cda-hd.cc/1698/gdzie-jest-dory-finding-dory-2016-online/,https://image.tmdb.org/t/p/w185/4dUrWFhJKnMOCxlo9Hgy2Z4mmGr.jpg
